株式会社総商セレクト　平塚事業所 神奈川県平塚市
株式会社総商セレクト　浜松事業所 静岡県浜松市中区
派 14-300827 株式会社ＫＳＰ 神奈川県横浜市中区
派 14-301037 株式会社アミック 神奈川県横浜市鶴見区
派 16-300103 株式会社ヒューマンイノベーション 富山県富山市
株式会社ヒューマンイノベーション　石川支店 石川県野々市市
派 17-010070 株式会社リンクス　小松営業所 石川県小松市
株式会社リンクス 石川県金沢市
株式会社リンクス　富山営業所 富山県富山市
株式会社リンクス　高岡営業所 富山県高岡市
派 17-010093 手取産業株式会社 石川県白山市
派 19-300106 株式会社ヒューマンプランニング 山梨県中巨摩郡昭和町
派 20-020034 株式会社ラムズ 長野県松本市
2/4 ページ
事業主許可番号 事業所名 所在地
派 20-300182 株式会社小林組 長野県南佐久郡佐久穂町
派 20-300214 株式会社ジェイシー 長野県長野市
派 21-300205 株式会社章榮 岐阜県多治見市
派 21-300243 株式会社キョウワ 岐阜県関市
派 22-030048 株式会社イノウエテクニカ 静岡県沼津市
派 22-030056 株式会社グーウイット 静岡県駿東郡清水町
派 22-080003 株式会社ＩＴＣ　静岡事業部 静岡県掛川市
派 22-100010 シー．アール．シー株式会社 静岡県富士市
派 22-300434 株式会社コスミック 静岡県富士市
派 22-300437 株式会社山田産業 静岡県静岡市清水区
派 23-010116 株式会社小木曽 愛知県名古屋市名東区
派 23-020470 株式会社ジアス・スタッフ 愛知県名古屋市中村区
派 23-030051 株式会社ユニオンテック 愛知県名古屋市南区
派 23-030053 エスティーシー株式会社 愛知県名古屋市熱田区
派 23-060019 株式会社川合技研 愛知県一宮市
派 23-060020 イクエンタープライズ株式会社 愛知県稲沢市
派 23-170002 ホンダロジコム株式会社 愛知県春日井市
ホンダロジコム株式会社東京事業所 東京都大田区
派 23-170019 株式会社ワイズ 愛知県小牧市
株式会社ワイズ　山梨営業所 山梨県都留市
株式会社ワイズ　小牧採用センター 愛知県小牧市
派 23-301124 有限会社タイム員ジャスト 愛知県碧南市
派 23-301125 有限会社水谷空調　新栄事務所 愛知県名古屋市中区
派 23-301126 株式会社パイン 愛知県大府市
派 23-301127 株式会社五十鈴商会 愛知県名古屋市北区
派 23-301132 株式会社アイディー 愛知県岡崎市
派 23-301134 有限会社ジェイ・エス 愛知県田原市
派 23-301140 ユニテックシステム株式会社 愛知県北名古屋市
派 23-301183 株式会社コアズ　名古屋事業本部 愛知県名古屋市中区
株式会社コアズ　大阪事業本部 大阪府大阪市北区
株式会社コアズ　九州事業本部 福岡県福岡市博多区
株式会社コアズ　東京事業本部 東京都千代田区
派 23-301388 株式会社イワタ 愛知県豊橋市
派 23-301389 ネッカート株式会社一宮オフィス 愛知県一宮市
ネッカート株式会社名古屋オフィス 愛知県名古屋市中区
ネッカート株式会社豊田オフィス 愛知県豊田市
派 23-301390 有限会社カワシマ商会　徳次営業所 愛知県西尾市
派 24-030018 オーユーセス株式会社 三重県津市
派 24-030019 株式会社パーソナック　三重支店 三重県津市
派 25-300179 株式会社ｆ-プランニング 滋賀県愛知郡愛荘町
派 26-300354 株式会社丸福産業 京都府舞鶴市
派 27-010084 ナビオコンピュータ株式会社 大阪府大阪市中央区
ナビオコンピュータ株式会社東京本社 東京都千代田区
ナビオコンピュータ株式会社九州支社 福岡県福岡市博多区
派 27-010255 株式会社オーク 大阪府大阪市中央区
派 27-020243 株式会社インタースクエア 大阪府大阪市北区
派 27-020513 株式会社アルトナー　名古屋事業所 愛知県名古屋市中村区
株式会社アルトナー　宇都宮事業所 栃木県宇都宮市
株式会社アルトナー　東京本社 神奈川県横浜市港北区
株式会社アルトナー　江坂ラーニングセンター 大阪府吹田市
派 27-060153 インテグレートテクニカル株式会社 大阪府大阪市淀川区
派 27-120011 長尾産業株式会社 大阪府柏原市
派 27-150046 エブリパックカワセ株式会社 大阪府高槻市
派 27-300856 互光建物管理株式会社鳥取支店 鳥取県鳥取市
派 27-301517 株式会社吉祥 大阪府大阪市都島区
派 27-301521 丸全関西流通株式会社 大阪府大阪市北区
派 27-301522 株式会社スカイハイプロモーションズ 大阪府大阪市西区
派 27-301525 フィラーシステムズ株式会社 大阪府大阪市西区
派 27-301527 株式会社ディビオン 大阪府大阪市淀川区
派 27-301532 株式会社レベスト 大阪府大阪市中央区
派 27-301963 木戸商会株式会社 大阪府大阪市北区
派 27-301965 株式会社朝栄社 大阪府大阪市福島区
派 27-301966 ｏｐｚｔ株式会社 大阪府大阪市中央区
派 27-301968 株式会社サンユーサービス 大阪府大阪市浪速区
派 27-301969 株式会社オンリーネット 大阪府大阪市中央区
派 28-030024 富士ウェルテック株式会社 兵庫県尼崎市
派 28-300582 株式会社ＡＴシステム　大阪事務所 大阪府大阪市淀川区
派 28-300583 株式会社テン 兵庫県神戸市灘区
3/4 ページ
事業主許可番号 事業所名 所在地
派 28-300584 明建産業株式会社 兵庫県姫路市
派 28-300585 有限会社脇田 兵庫県高砂市
派 28-300586 株式会社岡崎衡器製作所 兵庫県姫路市
派 28-300587 ラーニング企画 兵庫県加古川市
派 28-300590 株式会社カタイテック高砂事業所 兵庫県高砂市
派 29-300097 グリーンアシスト株式会社 奈良県桜井市
派 29-300098 経営研究株式会社東京営業所 東京都港区
経営研究株式会社大阪営業所 大阪府大阪市中央区
派 31-050001 有限会社米子情報処理センター 鳥取県境港市
派 31-300015 株式会社ＲＪ 鳥取県鳥取市
派 33-010035 株式会社アド・エスピー・プランニング 岡山県岡山市北区
派 33-060003 株式会社エムエーシー　本社 岡山県岡山市東区
株式会社エムエーシー　岡山南営業所 岡山県岡山市南区
派 34-010117 株式会社バグ 広島県広島市西区
派 34-010211 株式会社イーペック広島 広島県広島市中区
派 34-050006 株式会社山陽テクノサービス　サンテク岡山 岡山県岡山市中区
株式会社山陽テクノサービス 広島県福山市
株式会社山陽テクノサービス　サンテク倉敷 岡山県倉敷市
派 34-300321 アズデックス株式会社 広島県広島市中区
派 34-300322 有限会社コーシンサプライ 広島県広島市安佐北区
派 38-300105 伊予商運　株式会社松山支店　 愛媛県伊予郡松前町
派 40-010136 株式会社ドット・コミュニケーションズ 福岡県福岡市博多区
派 40-060047 日豊興産株式会社 福岡県北九州市小倉北区
日豊興産株式会社千葉事業所 千葉県木更津市
派 40-080006 株式会社ハローライフ　本社 福岡県宮若市
派 40-120018 三新物流株式会社 福岡県福岡市東区
派 40-300521 株式会社サンケイプランニング　 福岡県福岡市中央区
派 40-300569 株式会社シーエーティ 福岡県久留米市
派 40-300571 西日本クリエイト株式会社 福岡県福岡市東区
派 40-300572 日栄商事株式会社本店 福岡県北九州市門司区
派 44-010038 株式会社地域科学研究所 大分県大分市
派 44-020008 株式会社木村コーポレイション 大分県杵築市
派 44-300112 株式会社千代田 大分県大分市
2016年12月1日
一般労働者派遣事業「新規許可事業所一覧」
（ 付 ）
事業主許可番号 事業所名 所在地
派 01-300625 株式会社IC技術コンサルタント 北海道札幌市中央区
派 01-300632 北海道トナミ運輸　株式会社江別営業所 北海道江別市
派 01-300633 株式会社ギガネット 北海道札幌市中央区
派 01-300634 北勝ビル管財株式会社 北海道河東郡音更町
派 01-300635 フィックス　株式会社札幌本社 北海道札幌市中央区
フィックス　株式会社東京事務所 東京都新宿区
派 01-300637 株式会社リンク 北海道札幌市手稲区
派 01-300638 株式会社ジョブアンサー 北海道札幌市厚別区
派 01-300639 ジェイ・システム株式会社 北海道札幌市北区
派 01-300640 メイツプロモーション株式会社 北海道札幌市白石区
派 04-300247 有限会社Ｂ・Ｐ・トレーディング　派遣事業部 宮城県黒川郡大郷町
派 04-300248 株式会社マイクロデザインプロジェクト 宮城県仙台市青葉区
派 06-300087 ジェイフィールド　株式会社山形営業所 山形県寒河江市
派 07-300276 ライジング株式会社 福島県郡山市
派 07-300280 株式会社菅野建築店 福島県田村市
派 07-300282 株式会社アカデミー 福島県いわき市
派 07-300285 よつば建設株式会社 福島県田村郡三春町
派 08-300329 株式会社メッカ 茨城県下妻市
派 08-300331 株式会社緑エンジニアリング 茨城県龍ケ崎市
派 08-300332 株式会社ヒロエンタープライズ　大みか事務所 茨城県日立市
派 08-300333 株式会社共立 茨城県神栖市
派 08-300334 株式会社日線産業所 茨城県日立市
派 08-300335 合同会社ＯＰ高坂商会 茨城県取手市
派 08-300336 株式会社パオ 茨城県水戸市
派 08-300337 株式会社エムシー 茨城県ひたちなか市
派 08-300338 プレビ株式会社 東京都豊島区
派 08-300339 県西運輸株式会社 茨城県常総市
派 08-300340 株式会社ＦＩコンサルティング 茨城県つくばみらい市
派 08-300341 株式会社日本人材倶楽部 茨城県水戸市
派 08-300342 株式会社プロテックサポート 茨城県水戸市
派 08-300343 株式会社エイチエスケイ 茨城県日立市
派 08-300344 有限会社並木建設工業 茨城県古河市
派 08-300345 理工科学株式会社 茨城県水戸市
派 08-300346 ＪＰＣ株式会社 茨城県那珂市
派 09-300245 株式会社日本キャスト　人材ソリューション事業部 栃木県大田原市
派 10-300358 ビームオペレーション株式会社 群馬県高崎市
派 10-300359 株式会社アイエムエス 群馬県前橋市
派 11-300752 アイバ産業株式会社さいたま営業所 埼玉県さいたま市南区
派 11-300753 株式会社ドラバリー 埼玉県川口市
派 11-300754 杉山鉄工株式会社 茨城県那珂市
派 11-300756 株式会社WHAT’S SYSTEM 埼玉県朝霞市
派 11-300757 特定非営利活動法人N-life 埼玉県久喜市
派 11-300758 有限会社ケイビィライン 埼玉県草加市
派 11-300759 株式会社マイスタッフコミュニケーションズ 埼玉県久喜市
派 11-300760 開成綜合株式会社 埼玉県川越市
派 11-300761 株式会社REATUS 埼玉県新座市
派 12-300553 株式会社千葉タムコ 千葉県千葉市中央区
派 12-300554 株式会社japan cyberspaceソリューションズ 千葉県八街市
派 12-300555 株式会社テクノフレンド 千葉県山武市
派 12-300556 株式会社Alfred 千葉県千葉市花見川区
派 12-300557 株式会社市川環境エンジニアリング 千葉県市川市
派 12-300558 関東合同会社 千葉県四街道市
派 12-300560 三和総業有限会社 千葉県市原市
派 12-300561 株式会社ワールドパーカーシステム 千葉県流山市
派 12-300562 株式会社三峯商事館山支店　 千葉県館山市
派 12-300563 エムエーハンドリング株式会社 千葉県船橋市
派 12-300564 千葉センコー運輸整備株式会社 千葉県市原市
派 12-300565 株式会社ファインメカニカル 千葉県君津市
派 12-300566 株式会社レイシス 東京都中央区
派 12-300567 株式会社ＬＵＸＡＳ 千葉県流山市
派 12-300568 ハイブリッドテクノロジー株式会社 千葉県船橋市
派 12-300569 有限会社千葉メディア 千葉県香取市
派 12-300570 株式会社ＳＵＢＡＲＵ　ＣＡＳＴ 千葉県船橋市
派 13-306947 株式会社フォーミュラーサプライ　内外人材派遣センター 東京都板橋区
派 13-306957 株式会社スタッフ・アンド・ブレーン　本社 東京都千代田区
派 13-306967 株式会社ホロニックス 東京都千代田区
1/7 ページ
事業主許可番号 事業所名 所在地
派 13-306995 株式会社トップ・レップ 東京都港区
派 13-307013 日本エレクトロニクスマネジメント株式会社 東京都品川区
派 13-307014 株式会社テクノマセマティカル　本社 東京都品川区
派 13-307015 株式会社マッシュアップブレイン 東京都中央区
派 13-307016 セントランス株式会社 東京都港区
派 13-307017 株式会社ワイエヌ管財 東京都新宿区
派 13-307018 株式会社ハナワサービス 東京都武蔵村山市
派 13-307019 デジタル・インフォメーション・テクノロジー株式会社 東京都中央区
デジタル・インフォメーション・テクノロジー株式会社エンベデッドソリューションカンパニ 神奈川県川崎市川崎区
デジタル・インフォメーション・テクノロジー株式会社愛媛事業所 愛媛県松山市
デジタル・インフォメーション・テクノロジー株式会社大阪事業所 大阪府大阪市西区
派 13-307020 株式会社リクルートスタッフィング情報サービス 東京都江東区
株式会社リクルートスタッフィング情報サービス　大阪 大阪府大阪市北区
派 13-307021 ＧＨＣ株式会社 東京都港区
派 13-307022 株式会社ウイングプラス 東京都千代田区
派 13-307023 株式会社長栄インターナショナル 東京都品川区
派 13-307024 株式会社オレンジアーチ 東京都足立区
派 13-307025 株式会社テクノエイト 東京都港区
派 13-307026 株式会社クリエイトエンジニアリング 東京都品川区
派 13-307028 ガレネット株式会社東京本社 東京都千代田区
派 13-307029 イーパックシステムズ株式会社 東京都千代田区
派 13-307030 株式会社フクミ 東京都千代田区
派 13-307031 株式会社フリーダムランド 東京都中央区
派 13-307032 富士アイティ・フィールドサービス株式会社 東京都台東区
派 13-307033 株式会社ルプロ 東京都新宿区
派 13-307034 ｐａｎｄａ・Ｆｌｉｇｈｔ・Ａｃａｄｅｍｙ株式会社 東京都大田区
派 13-307035 Ｌｅｔ’ｓ株式会社 東京都港区
派 13-307036 恵比寿工匠株式会社 東京都渋谷区
派 13-307037 国際システム株式会社 東京都渋谷区
派 13-307038 株式会社エス・エス・シー 東京都千代田区
派 13-307039 Ｑｕｅｓｔ‐Ｃｏｍ株式会社 東京都中央区
派 13-307040 澪標アナリティクス株式会社 東京都中央区
派 13-307041 株式会社スター　広島支社 広島県広島市中区
株式会社スター　名古屋支社 愛知県名古屋市昭和区
派 13-307043 株式会社アイスタンダード 東京都品川区
派 13-307044 マーシャルネットシステムズ株式会社 東京都品川区
派 13-307045 有限会社ｐｌｕｓ９ｔｈ 東京都文京区
派 13-307046 株式会社シンメトリクス 東京都中央区
派 13-307047 グルーコードテクノロジーズ株式会社渋谷オフィス 東京都渋谷区
派 13-307048 株式会社新日テクノロジー 東京都品川区
派 13-307049 株式会社フィールドキャスター 東京都渋谷区
派 13-307050 ジーニスデザイン合同会社 東京都世田谷区
派 13-307051 株式会社ビー・エス・アール 東京都新宿区
派 13-307052 株式会社ライフポーターキャリアスタッフ 東京都中央区
派 13-307053 株式会社シシン　 東京都新宿区
派 13-307054 Ｈａｒｖｅｙ　Ｎａｓｈ　Ｊａｐａｎ株式会社 東京都渋谷区
派 13-307055 ＡＩＺ合同会社 東京都足立区
派 13-307056 Ｇｅｎｐａｃｔ　Ｊａｐａｎ株式会社 東京都千代田区
派 13-307057 株式会社常吉 東京都江東区
派 13-307058 株式会社ＩＡＣＥトラベル 東京都中央区
派 13-307059 ＧＶＴ株式会社 東京都千代田区
派 13-307060 株式会社グローバルパートナーズ 東京都中野区
派 13-307061 ブレオ合同会社 東京都八王子市
派 13-307062 アイシン株式会社 東京都中央区
派 13-307063 株式会社ジェイフィックス 東京都中央区
派 13-307064 株式会社アーティス 東京都中央区
派 13-307065 クラフトン株式会社 東京都墨田区
派 13-307066 株式会社ワイズ・スポーツ＆エンターテイメント　本社 東京都世田谷区
派 13-307067 Ｍｅｅｔｓｃｏｍ株式会社 東京都港区
派 13-307068 豊和総合設計株式会社 東京都港区
派 13-307069 株式会社ＳＳＣ 東京都渋谷区
派 13-307070 株式会社計算科学 東京都台東区
派 13-307071 コアヒューマン株式会社 東京都港区
派 13-307072 ターボソフト株式会社 東京都北区
派 13-307073 株式会社そふと屋 東京都千代田区
派 13-307074 株式会社スタジオ・フォース 東京都新宿区
派 13-307076 株式会社ｃｕｂｉｅ　本店 東京都江東区
派 13-307077 株式会社クオリティライフ・コンシェルジュ　本社 東京都港区
2/7 ページ
事業主許可番号 事業所名 所在地
派 13-307078 株式会社ウィンリッヂ 東京都千代田区
派 13-307079 日本キリスト教ブライダルセンター株式会社 東京都新宿区
派 13-307080 株式会社オズクリエイション 東京都北区
派 13-307081 有限会社ケイツースクエア 東京都港区
派 13-307082 株式会社エヌ・エス・ティ 東京都文京区
派 13-307083 株式会社シニアジョブ 東京都渋谷区
派 13-307084 株式会社フロンティアインターナショナル 東京都渋谷区
派 13-307085 バーチャス株式会社 東京都港区
派 13-307086 株式会社コミットグロース 東京都文京区
派 13-307087 ボールドコンサルティング株式会社 東京都港区
派 13-307088 新日テクノロジー株式会社 東京都渋谷区
派 13-307089 株式会社ジョブズコンストラクション 東京都千代田区
派 13-307090 株式会社アイ・アイ・エス 東京都千代田区
派 13-307091 有限会社グローバン吹上堂 東京都杉並区
派 13-307092 リフ株式会社 東京都新宿区
派 13-307093 株式会社エムツーエム 東京都台東区
派 13-307094 株式会社ｇｒｉｎｌｅａｐ 東京都千代田区
派 13-307095 学習谷国際教育株式会社 東京都新宿区
派 13-307096 羽石システム株式会社 東京都台東区
派 13-307097 ＡＭＥＣコンサルタンツ株式会社本社 東京都中央区
派 13-307098 ＤＯＴインターナショナル株式会社 東京都港区
派 13-307099 有限会社エヌ・シー・エス　東向島営業所 東京都墨田区
派 13-307100 株式会社ダンデライオン 東京都千代田区
派 13-307101 テイケイネクスト株式会社新宿支店 東京都新宿区
テイケイネクスト株式会社川崎支店 神奈川県川崎市川崎区
派 13-307102 株式会社Ｔ・ＯＯＯＮ 東京都渋谷区
派 13-307103 株式会社Ｐｌｕｓ１ 東京都渋谷区
派 13-307105 株式会社トップランダー　横浜営業所 神奈川県横浜市港北区
派 13-307106 エス・テー・コンサルタント株式会社 東京都文京区
派 13-307107 株式会社ＫＹ企画 東京都荒川区
派 13-307108 株式会社日本創生研究所 東京都中野区
派 13-307109 株式会社メディカルサンライズ 東京都中央区
派 13-307110 マキシタレンシー合同会社 東京都渋谷区
派 13-307111 株式会社マイナビワークス　横浜支社 神奈川県横浜市西区
株式会社マイナビワークス　京都支社 京都府京都市下京区
株式会社マイナビワークス　九州支社 福岡県福岡市博多区
株式会社マイナビワークス　神戸支社 兵庫県神戸市中央区
株式会社マイナビワークス　大阪支社 大阪府大阪市北区
株式会社マイナビワークス　東京本社 東京都新宿区
株式会社マイナビワークス　北海道支社 北海道札幌市中央区
株式会社マイナビワークス　名古屋支社 愛知県名古屋市中村区
派 13-307112 アフロディーテ株式会社 東京都千代田区
派 13-307113 株式会社ＴＲＰ 東京都墨田区
派 13-307114 ヨコハマビジネスアソシエーション株式会社 東京都港区
派 13-307115 株式会社ＡｉｒＭｅｄｉａ 東京都江東区
派 13-307116 東日テック株式会社 東京都墨田区
派 13-307117 ユニバース情報システム株式会社 東京都港区
ユニバース情報システム株式会社関西支店 大阪府大阪市淀川区
ユニバース情報システム株式会社九州支店 福岡県福岡市博多区
派 13-307118 株式会社システム・コミュニケート 東京都府中市
派 13-307119 株式会社アイランド 東京都品川区
派 13-307120 株式会社日本康訪 東京都港区
派 13-307121 ジー・エイチ・エス株式会社 東京都千代田区
派 13-307122 アビリティバンク株式会社 東京都千代田区
派 13-307123 ビットクロス株式会社 東京都千代田区
派 13-307124 株式会社ゼネット 東京都港区
派 13-307125 株式会社シンイジャパンテクノロジー 東京都豊島区
派 13-307126 株式会社ワイズ 東京都北区
派 13-307128 エスピーイーシー株式会社 東京都八王子市
派 13-307129 株式会社ランドワークス 東京都豊島区
派 13-307130 株式会社ベストサービス 東京都江東区
派 13-307131 株式会社ウエスト 東京都港区
派 13-307132 株式会社ファンクラス 東京都目黒区
派 13-307133 株式会社ネットジンザイバンク 東京都港区
派 13-307134 株式会社八興システムズ 東京都渋谷区
派 13-307135 株式会社クラフト社 東京都港区
派 13-307136 株式会社ファーストソリューション 東京都品川区
派 13-307137 株式会社ビジネス情報テクニカルシステムズ 東京都台東区
3/7 ページ
事業主許可番号 事業所名 所在地
派 13-307138 株式会社エクスプラネット 東京都中央区
派 13-307139 株式会社ウィシェア 東京都豊島区
派 13-307140 株式会社プリント回路設計 東京都八王子市
派 13-307141 青山建物調査株式会社 東京都千代田区
派 13-307142 株式会社システムエーアイ 東京都台東区
派 13-307143 合同会社ダイワ電通 東京都足立区
派 13-307144 フラワーアシスト株式会社 東京都八王子市
派 13-307145 株式会社Ｖ‐Ｓｕｐｐｏｒｔ 東京都新宿区
派 13-307146 有限会社メープル工房 東京都大田区
派 13-307147 株式会社アイコミ 東京都杉並区
派 13-307148 株式会社ハツタテクノ　関西支店 大阪府大阪市西淀川区
派 13-307149 バリオセキュア株式会社 東京都千代田区
派 13-307150 株式会社イーウェル 東京都千代田区
派 13-307151 コーヴァンス・ジャパン株式会社 東京都中央区
派 13-307152 株式会社ラディアント・ソリューションズ 東京都千代田区
派 13-307153 株式会社リーディング・ウィン 東京都豊島区
派 13-307154 株式会社千客万来不動産 東京都千代田区
派 13-307155 株式会社ティーエンジ 東京都中野区
派 13-307156 日本中央不動産マネイジメント株式会社 東京都武蔵野市
派 13-307157 株式会社川村インターナショナル 東京都新宿区
派 13-307158 株式会社アンクル 東京都港区
派 13-307159 ＳＩＳ株式会社中野支店 東京都中野区
派 13-307160 株式会社マークス 東京都新宿区
派 13-307161 株式会社ジェネスティコンサルティング　 東京都千代田区
派 14-301297 システック株式会社 神奈川県川崎市川崎区
派 14-301298 株式会社リクネット 神奈川県川崎市多摩区
派 14-301299 株式会社フューチャークレス 神奈川県川崎市中原区
派 14-301300 有限会社アクセス 神奈川県横浜市青葉区
派 14-301301 株式会社カインドマネージ 神奈川県大和市
派 14-301302 株式会社そらち 神奈川県横浜市南区
派 14-301304 株式会社ケイアイエス 神奈川県平塚市
派 14-301305 株式会社アイスタッフ 神奈川県川崎市川崎区
派 14-301306 株式会社ワークス 神奈川県横浜市神奈川区
派 14-301307 あどばるＨＲ株式会社 神奈川県横浜市西区
派 14-301308 ＮＳコミュニケーション株式会社 神奈川県横浜市瀬谷区
派 14-301309 株式会社東神 神奈川県横浜市瀬谷区
派 14-301310 株式会社アンシック 神奈川県川崎市宮前区
派 14-301311 株式会社カケハシ 神奈川県川崎市宮前区
派 14-301312 ＫＭＣロジテム株式会社 神奈川県厚木市
派 14-301313 アイリス株式会社 神奈川県厚木市
派 14-301314 株式会社ブリッジサービス 神奈川県相模原市南区
派 14-301315 ＳＥＣ株式会社 神奈川県相模原市南区
派 14-301316 株式会社ソフトジャパン 神奈川県川崎市川崎区
派 14-301317 株式会社プラスウェア 神奈川県川崎市川崎区
派 14-301318 株式会社ＫＩＤ 神奈川県横浜市旭区
派 14-301319 Ｃｌｏｕｄ９株式会社 神奈川県横浜市磯子区
派 14-301320 株式会社エヌビーシー 神奈川県秦野市
派 14-301321 株式会社Ｊｕｓｔ　ｊｐ 神奈川県秦野市
派 14-301322 有限会社愛成工業 神奈川県横浜市緑区
派 14-301323 Ｓｏｕｒｃｅ　Ｐｕｎｄｉｔ　Ｊａｐａｎ株式会社 神奈川県横浜市中区
派 14-301324 株式会社横浜人材商事 神奈川県横浜市中区
派 14-301325 有限会社パルフェ 神奈川県横浜市戸塚区
派 14-301326 株式会社樋口総合研究所 神奈川県相模原市南区
派 14-301327 有限会社小泉工業所　常滑事務所 愛知県常滑市
派 15-300168 プラウドエンジ株式会社 新潟県新潟市東区
派 15-300169 株式会社大石組 新潟県長岡市
派 15-300170 株式会社アイスマイルズ 新潟県新潟市中央区
派 15-300171 株式会社シーエス柏崎 新潟県柏崎市
派 15-300172 株式会社エクセルシステム 新潟県新潟市中央区
派 15-300173 株式会社皆川製作所 新潟県加茂市
派 15-300174 三洋産業　株式会社新潟支店　ウインズヒューマンアソシエイツ 新潟県新潟市中央区
派 17-300157 株式会社和泉建設　野々市営業所 石川県野々市市
派 17-300158 カスタマー・イン株式会社 石川県七尾市
派 17-300159 株式会社ウーマンスタイル 石川県金沢市
派 18-300081 株式会社野田電機　敦賀営業所 福井県敦賀市
派 19-300144 株式会社北條重量工事 山梨県中巨摩郡昭和町
派 19-300145 天野工業株式会社 山梨県大月市
派 19-300146 株式会社トンヤショセイネ・ソリューションジャパン 山梨県上野原市
4/7 ページ
事業主許可番号 事業所名 所在地
派 20-300246 有限会社ニュービジョン 長野県飯田市
派 20-300247 ネクスト・ステップながの 長野県長野市
派 20-300249 有限会社ディーク 長野県上伊那郡辰野町
派 20-300250 株式会社リフレクト 長野県上田市
派 22-300620 東名電機株式会社 静岡県富士市
派 22-300629 株式会社グリーンスペース 静岡県浜松市浜北区
派 22-300631 株式会社丸総 静岡県榛原郡吉田町
派 22-300632 株式会社プラミック 静岡県磐田市
派 22-300633 有限会社丸榮建設 静岡県伊東市
派 22-300636 株式会社モテック 静岡県富士市
派 23-301701 株式会社ＣＰＥ　Ｄｅｍａｒｃ 愛知県名古屋市名東区
派 23-301703 株式会社アイテクニカ 愛知県名古屋市熱田区
派 23-301704 日本アドバンストリーダーズソフトウェア株式会社 愛知県名古屋市中区
派 23-301705 東和物流株式会社 愛知県碧南市
派 23-301706 有限会社ケーテック 愛知県岡崎市
派 23-301707 株式会社ブミックデータ 愛知県名古屋市中村区
派 23-301708 アワーズ株式会社 愛知県名古屋市中区
派 23-301709 株式会社アイシティ情報 愛知県名古屋市中区
派 23-301710 ニチイコンサルタント株式会社 愛知県一宮市
派 23-301711 有限会社テル 愛知県一宮市
派 23-301712 株式会社エクセン 愛知県名古屋市中区
株式会社エクセン　東京支社 東京都港区
派 23-301713 インターナショナル　キャリアセンター 愛知県名古屋市中区
派 23-301714 株式会社インビリティー 愛知県名古屋市中区
派 23-301715 有限会社ヒロキエンジニアリング 愛知県大府市
派 23-301716 有限会社與古田産業 愛知県東海市
派 23-301717 株式会社ＮＥＸＵＳ 愛知県名古屋市西区
派 23-301718 株式会社銀星 愛知県名古屋市熱田区
派 23-301719 アツミニエキ株式会社 愛知県新城市
派 23-301720 有限会社フジ機工 愛知県名古屋市港区
派 23-301721 株式会社ビー・エス・エス 愛知県名古屋市東区
派 23-301722 株式会社杉本組 愛知県名古屋市中区
派 23-301723 株式会社ヨシミツ 愛知県小牧市
派 23-301724 株式会社シークス 愛知県名古屋市中区
派 23-301725 株式会社アルタ 愛知県名古屋市中区
派 23-301726 株式会社タスクールＰｌｕｓ 愛知県名古屋市千種区
派 23-301727 株式会社ＥＭＩＡＳ 愛知県知多郡南知多町
派 23-301728 株式会社貴洛 愛知県豊田市
派 23-301729 株式会社パーソンズ 愛知県名古屋市中区
派 23-301730 ジェイエイ愛信ビジネス株式会社 愛知県名古屋市名東区
派 24-300361 多貴商運株式会社 三重県鈴鹿市
派 24-300362 大起産業株式会社航空機事業部 三重県桑名郡木曽岬町
大起産業株式会社産業機械事業部 三重県員弁郡東員町
派 25-300236 西日本スキル　株式会社広島北営業所 広島県三次市
西日本スキル　株式会社大阪営業所 大阪府大阪市中央区
西日本スキル株式会社 滋賀県草津市
派 25-300237 株式会社オリエントマイクロウエーブ　関東営業所 神奈川県横浜市都筑区
派 25-300239 株式会社Ｋカンパニー 滋賀県湖南市
派 25-300240 共栄精密株式会社事業本部 滋賀県東近江市
共栄精密株式会社人吉工場 熊本県人吉市
派 25-300241 ＴＭネットワーク株式会社 滋賀県近江八幡市
派 25-300242 株式会社タケダコーポレーション 滋賀県長浜市
派 25-300243 株式会社サンエー産業 滋賀県湖南市
派 26-300412 株式会社ニコーテック　 京都府京田辺市
派 26-300414 株式会社憲希 京都府京都市伏見区
派 26-300415 株式会社エスユーワークス 京都府京都市南区
派 26-300416 株式会社ＡＲＥ ＩＳＯＢＥＹＡ 京都府久世郡久御山町
派 26-300417 株式会社Ｈ.Ｓ.Ｂ 京都府京都市南区
派 26-300418 株式会社ヒューマンサイド 京都府南丹市
派 26-300419 株式会社大滝工務店 京都府舞鶴市
派 26-300420 株式会社洛南技術 京都府城陽市
派 27-302374 大阪技術管理株式会社 大阪府大阪市浪速区
派 27-302375 株式会社ハーリー・トランスポート 大阪府大阪市生野区
派 27-302376 株式会社ライジング 大阪府大東市
派 27-302377 株式会社ウィズテクノロジー 大阪府大阪市中央区
派 27-302378 株式会社プレイス・フォード 大阪府大阪市淀川区
派 27-302379 近畿環境サービス株式会社 大阪府大阪市西区
派 27-302380 松岡金属工業所 大阪府寝屋川市
5/7 ページ
事業主許可番号 事業所名 所在地
派 27-302380 松岡金属工業所　鳥取工場 鳥取県八頭郡八頭町
派 27-302381 カコムス株式会社 大阪府大阪市北区
派 27-302382 株式会社ＪＯＢＤＩＳ 大阪府藤井寺市
派 27-302383 株式会社データ・ファー・イースト社 大阪府大阪市北区
派 27-302384 株式会社セントラル情報サービス 大阪府大阪市西区
